St_Direct	St_Discret
200.355	127.108
104.212	74.4239
133.155	77.8457
152.889	91.4012
104.008	80.3508
115.597	87.2483
121.624	105.448
139.972	121.735
99.0655	75.3341
80.9931	85.9967
136.105	133.416
127.011	85.3345
139.683	127.513
155.631	122.702
149.367	94.1923
138.685	149.956
91.7642	161.817
68.9698	103.167
176.846	96.6848
88.9825	133.582
125.184	92.415
159.35	109.944
100.301	95.4944
119.637	144.7
103.512	76.8586
109.139	132.875
85.9673	88.9607
115.546	103.199
137.178	99.2494
174.84	154.397
148.279	66.549
110.556	96.7337
99.8123	76.55
90.5395	142.403
101.904	104.212
163.41	114.019
103.95	67.6326
137.801	107.283
138.363	116.319
84.9355	80.6589
78.5205	85.3378
67.7126	177.29
61.7909	106.241
101.678	122.352
139.557	111.144
73.4026	100.41
109.948	119.471
91.7498	114.126
76.298	97.8483
102.129	81.1152
144.855	102.792
125.1	94.7722
144.83	102.219
154.081	119.717
127.924	111.919
105.881	82.9504
115.909	155.943
46.647	121.973
141.815	104.058
136.01	94.963
125.162	145.823
117.603	104.923
108.502	98.7418
92.9678	104.016
133.8	71.9384
70.2302	85.8482
115.407	157.331
118.56	117.621
104.734	133.24
130.199	96.9117
126.588	83.1147
93.9655	110.929
68.5468	86.8248
73.83	136.791
150.527	96.0167
65.5465	105.141
74.2743	110.012
92.3482	175.94
72.4411	86.5423
115.947	116.824
92.7801	141.001
128.584	76.3392
140.631	126.948
113.254	78.6818
73.8456	165.811
89.3979	120.946
117.584	77.8095
95.6332	103.774
128.406	159.293
118.805	92.7957
176.498	126.299
129.473	70.1243
61.5903	137.297
127.383	83.5341
95.8944	91.4556
131.417	115.43
114.157	80.5526
164.414	133.416
122.162	91.0789
106.138	128.486
124.145	117.824
104.969	148.103
108.039	133.606
107.057	105.98
131.971	154.813
157.17	108.116
103.982	187.29
131.262	98.1824
106.545	95.1214
80.547	121.457
85.385	111.599
106.58	107.825
152.309	104.363
99.8712	138.922
120.337	124.234
72.3656	99.5069
134.536	133.689
142.198	88.398
125.11	111.634
86.5882	101.121
93.8094	83.0469
76.3464	153.445
82.6489	108.395
167.882	93.6879
97.6286	95.8812
100.455	115.628
127.443	164.326
114.431	165.061
105.91	105.885
91.0721	95.7309
87.9759	73.7992
176.996	153.562
103.837	166.487
70.409	136.618
93.8083	82.9683
78.343	132.651
102.253	98.371
82.0698	100.588
108.007	164.886
88.0907	83.4163
94.5144	106.097
158.955	76.6975
80.444	108.217
87.8791	135.353
81.649	111.026
106.346	103.805
93.4645	82.4369
100.298	110.756
99.0071	107.679
83.6512	87.4849
112.866	133.671
139.888	128.105
96.7807	113.176
90.4027	124.845
94.7432	178.21
124.151	131.372
89.1567	104.27
123.3	95.8266
151.841	90.0623
101.011	99.7986
100.707	69.9613
117.55	112.358
140.117	79.7689
112.736	151.468
114.12	117.464
130.36	112.715
127.705	105.272
111.366	117.722
125.651	95.5251
85.1207	72.1192
153.44	149.195
133.7	102.577
117.869	92.6337
58.4985	127.552
71.3055	102.33
138.408	226.79
103.788	92.0335
135.807	113.004
89.5147	110.956
72.9893	131.446
82.7519	96.0147
93.9197	105.729
112.333	119.25
102.861	79.4618
164.47	91.3642
95.4977	129.099
113.134	156.244
150.569	119.614
74.6968	88.0734
115.008	108.134
113.667	103.131
178.089	71.8384
118.188	100.902
163.486	105.713
101.764	97.08
101.448	121.651
107.087	138.84
178.312	76.3937
91.2535	74.7429
109.613	88.056
88.9763	133.238
99.0952	73.8258
125.74	74.2798
131.652	156.968
136.821	53.9571
92.6815	170.614
134.831	117.637
66.2794	63.9275
78.7034	143.974
112.674	66.9103
154.588	57.6188
158.725	134.473
82.9444	141.007
135.477	88.213
102.829	122.82
93.3145	99.0482
87.8671	91.4158
86.9754	113.302
79.1647	90.5879
131.917	97.8969
123.455	106.257
83.5748	127.441
135.619	115.636
140.06	120.831
75.6628	166.908
83.4382	66.4432
167.584	80.2024
114.119	134.77
111.982	82.77
121.674	89.4466
93.4859	95.8586
85.0023	92.3782
60.8166	93.1861
139.463	131.151
92.2757	105.423
50.306	119.002
84.3415	143.701
88.8565	94.1153
157.743	125.918
97.3446	93.5862
100.2	130.113
148.254	90.835
117.16	82.2867
122.074	93.5402
117.923	155.059
114.431	93.6485
77.7692	115.33
124.518	67.4025
68.5549	75.9293
104.776	151.673
128.15	81.4322
97.5506	145.17
156.953	116.711
74.222	96.5965
128.074	152.273
104.01	73.0844
119.83	95.7663
82.9196	107.039
130.375	103.761
163.381	123.095
90.4192	145.527
115.767	80.3327
108.473	97.2447
93.2758	114.081
60.5881	102.009
143.028	128.331
161.331	175.391
172.098	97.1415
108.262	97.5035
90.2775	71.8033
75.52	115.455
135.359	145.182
118.918	86.0747
132.223	106.674
131.48	112.554
101.462	125.972
148.877	112.301
84.1169	103.572
139.048	98.5632
81.0159	109.252
78.1999	78.7094
117.122	106.152
103.057	86.7246
108.11	126.173
130.964	117.006
61.3859	108.766
152.118	82.2945
115.595	79.1322
92.9135	121.748
114.535	68.6653
109.12	84.5373
92.6974	75.2047
96.4166	101.322
114.918	87.9499
109.314	93.335
108.749	176.009
85.2846	88.9604
81.2478	105.867
62.1367	114.45
102.214	76.8553
133.072	88.9772
104.444	119.889
162.488	113.858
111.843	113.899
173.692	84.7524
101.458	101.878
105.78	85.1395
98.8286	181.447
83.1119	62.4279
97.7302	94.5277
122.693	98.4415
83.8623	82.7457
103.369	134.818
159.811	98.8303
64.7776	102.718
94.3391	125.031
150.373	107.373
49.5122	87.7709
88.8511	173.773
107.432	73.191
142.353	75.9483
169.792	144.886
72.846	118.783
90.2958	158.884
105.862	103.023
108.91	88.7488
111.908	152.314
141.333	100.066
91.7255	64.5526
130.928	100.8
93.7556	142.388
106.254	149.975
97.4945	122.229
100.559	78.5829
107.041	60.3366
99.5236	84.5969
77.8307	119.05
69.1788	120.146
179.054	113.565
91.0131	93.9952
88.1873	110.532
115.49	119.875
151.546	74.3062
101.503	87.3575
132.643	125.973
99.024	149.989
94.0081	90.462
110.997	91.0958
93.1941	72.5422
96.6267	101.552
174.696	103.24
119.801	123.242
114.885	90.5557
130.651	86.9468
107.366	170.09
90.2099	94.2351
86.3945	115.629
82.3485	85.6102
211.165	85.3699
72.2579	123.35
99.125	112.566
109.622	89.015
116.382	87.4038
133.093	72.614
128.828	156.774
84.848	80.6702
96.7531	148.496
167.15	77.2579
101.979	116.582
114.434	146.698
101.666	111.954
108.647	98.8919
112.112	106.96
123.214	151.126
90.1692	200.185
117.892	89.8502
109.222	173.196
171.253	102.774
94.7371	95.9119
104.473	125.579
89.8933	103.708
112.064	144.62
129.767	77.9238
99.462	148.348
117.358	103.101
154.518	96.6777
130.951	117.375
119.869	124.43
137.562	87.2298
95.0462	187.852
102.453	91.3406
92.5713	62.1789
145.818	95.5063
97.8915	98.882
158.081	78.1759
103.336	82.0826
93.4491	86.4315
141.021	94.5947
91.9541	95.8581
109.694	114.1
110.138	101.29
90.4933	130.52
95.327	96.3617
110.708	106.776
89.7123	63.2235
91.7199	158.59
163.879	98.203
124.91	107.709
128.616	122.206
121.233	111.937
89.5591	150.79
116.799	118.738
122.48	115.821
79.6818	124.444
87.2831	133.462
130.106	122.285
131.836	104.053
105.996	90.0833
95.4653	95.8687
123.051	103.695
112.367	60.5931
78.8819	119.777
126.578	79.8228
79.092	62.9811
79.2412	91.9435
94.0266	148.42
69.0904	136.666
82.3031	133.797
122.266	98.1291
117.676	53.9241
94.547	117.153
137.111	129.596
77.0462	146.165
113.764	86.183
83.2189	86.7753
65.5829	94.5506
141.649	87.9535
147.755	84.6994
113.783	105.525
109.953	174.076
74.6272	117.022
107.123	97.5023
74.8747	109.682
170.981	67.7354
115.774	122.62
114.064	93.6253
114.54	129.557
88.6674	91.3491
135.924	99.1292
114.47	133.39
116.604	120.114
116.666	112.695
91.635	137.669
68.5627	122.55
108.185	158.04
77.8595	60.1017
214.339	126.483
57.2705	105.42
120.112	88.1468
98.8589	97.6209
88.7414	131.852
132.127	104.079
97.5824	66.5563
116.753	105.289
109.084	121.89
76.1382	99.9732
89.1472	149.873
121.177	114.113
89.8316	122.71
75.0756	108.803
117.19	120.192
118.608	110.25
127.526	70.3745
103.035	117.028
125.281	83.8625
120.047	129.792
96.4907	120.746
91.7611	106.777
105.137	95.7954
136.043	87.8088
76.6535	127.525
125.796	103.426
82.9993	108.206
119.899	105.607
78.1364	138.516
90.4942	92.1512
74.8827	95.1033
93.8746	112.454
114.892	133.311
95.2649	115.816
135.486	128.788
141.735	82.8892
84.9196	98.138
117.113	158.218
69.0988	162.947
123.319	103.613
125.137	105.592
148.583	135.694
83.8865	108.463
88.7441	74.1685
108.561	108.252
89.0606	127.459
107.05	88.4594
118.787	81.1003
88.2219	101.754
97.6085	107.69
87.4688	93.7585
93.7499	93.4506
120.721	125.14
97.9481	101.174
68.4984	97.8145
143.705	87.588
106.998	187.554
99.2399	91.6955
76.3019	129.471
112.153	96.3472
58.5011	89.8592
97.8803	152.518
74.3492	86.0479
102.479	99.2159
70.1029	117.605
102.319	78.4896
121.242	92.2659
76.9939	105.254
92.975	159.606
106.944	134.816
66.9025	87.1554
103.885	99.5361
125.587	137.26
152.335	96.3554
95.6679	99.5437
98.9829	122.677
103.995	163.234
94.7713	99.2788
77.7653	119.311
71.8709	136.473
133.225	77.3383
84.5572	108.535
127.97	120.05
101.037	130.474
106.573	163.003
111.986	112.562
97.037	110.421
128.449	98.0787
87.1232	101.744
93.4308	131.246
105.144	99.8867
82.6507	86.1495
126.062	86.9364
104.476	87.0089
104.061	117.204
129.588	58.7888
80.555	110.594
73.5631	78.3002
83.4941	113.874
109.677	95.5149
109.005	107.766
137.913	153.249
78.0262	122.657
135.423	91.7891
207	78.2247
131.617	66.5285
95.2534	108.23
73.2322	105.547
93.5567	94.5434
82.9357	98.8791
101.591	111.685
115.777	136.312
94.9638	131.281
121.046	121.03
124.206	97.4489
123.937	83.6942
148.156	89.3104
84.8069	71.6141
114.76	79.5577
94.352	53.9216
92.443	174.905
124.578	75.1655
94.8356	115.188
142.921	154.373
123.603	75.5731
116.064	115.463
96.9783	92.5635
105.937	142.561
104.385	130.316
160.466	104.323
64.6542	122.192
113.033	104.505
126.574	100.811
140.395	89.1542
101.751	76.3282
119.231	97.1019
92.3237	102.476
129.274	60.8992
109.252	125.046
145.457	136.63
93.7088	116.232
92.9657	144.65
102.27	86.4018
124.859	154.169
77.1483	114.057
144.709	142.454
116.64	181.318
165.701	86.5444
146.27	72.3068
81.1818	118.021
83.9311	121.762
106.751	72.957
95.468	93.4063
102.826	126.759
106.306	113.904
120.711	101.315
166.926	98.3292
99.8413	129.777
193.312	82.6456
99.0471	59.1411
107.338	122.041
135.994	90.479
145.076	83.0999
98.9631	138.394
96.2066	129.443
118.544	123.576
109.545	154.638
102.873	117.398
122.749	86.3647
110.858	93.1216
100.501	104.897
113.112	143.824
87.1893	107.396
121.804	207.789
96.3993	163.302
92.6769	83.2429
112.821	96.6322
101.21	120.945
91.4459	98.3344
102.211	113.401
139.923	78.2141
81.0721	56.5749
116.296	94.5132
130.803	74.9724
89.8361	108.771
134.48	107.17
96.2012	132.278
206.11	141.506
101.469	83.949
76.6886	137.411
98.1361	122.847
125.661	112.359
87.3903	60.672
123.085	123.049
126.491	98.2576
98.1352	94.6171
77.2703	75.4103
113.91	184.429
97.7603	118.711
77.7854	154.411
79.5604	79.0915
79.7627	94.9366
63.8164	99.5601
167.362	145.167
91.0649	77.0752
145.546	126.63
123.739	100.477
172.527	171.455
130.949	90.302
177.729	114.575
126.195	116.365
77.6577	158.958
120.363	87.6371
82.5255	181.923
130.106	103.046
134.607	107.251
93.5606	157.831
107.951	135.873
62.4454	76.657
119.82	74.1282
95.846	94.9393
162.541	95.9205
99.1944	117.689
73.6633	83.4124
92.1767	100.561
105.974	61.0418
131.24	105.099
84.3972	125.071
126.898	90.841
98.287	168.026
74.8849	170.322
113.04	125.934
101.095	119.496
108.158	100.954
137.163	157.298
105.581	67.9989
102.252	88.042
73.9382	177.172
86.7344	138.789
123.754	102.083
85.4363	141.842
96.4735	86.472
91.0326	86.9451
146.913	73.7716
81.9702	97.382
87.4784	177.972
204.25	87.5563
154.705	107.613
80.5071	86.9037
93.0016	108.616
86.2481	101.883
130.04	122.54
141.67	140.286
84.292	104.562
196.89	135.776
137.558	143.024
97.1515	88.8489
90.984	96.6867
114.935	87.1693
107.645	55.0896
91.2743	95.4149
126.468	122.38
107.641	96.7965
64.2301	105.005
197.973	67.0218
129.957	99.2129
127.699	105.481
186.282	91.0219
149.569	117.66
129.986	75.7961
181.229	114.16
98.7432	74.5726
97.0288	65.6943
131.156	92.4164
115.733	94.1394
133.441	86.8801
127.299	100.42
115.43	106.62
77.3024	105.273
115.782	98.3392
139.245	99.4312
129.761	106.596
99.9734	75.66
79.029	84.2534
95.3456	72.9241
106.893	104.448
100.48	114.989
115.88	124.408
113.834	94.6214
84.4157	152.462
116.882	103.991
163.807	116.997
214.402	102.192
100.195	124.234
83.5213	100.108
122.675	83.5385
108.742	85.9215
118.174	91.0039
110.514	159.394
95.4636	124.678
87.6775	105.877
76.1181	105.416
127.63	149.042
110.221	128.863
68.0958	129.253
84.7962	83.9014
123.931	109.949
122.243	73.6481
63.489	103.761
112.255	117.257
103.859	115.614
79.6752	124.409
116.576	88.4634
119.856	96.592
133.632	93.1684
86.2153	191.515
73.8038	146.712
130.9	167.619
82.1865	87.726
113.273	94.7477
96.4956	75.4698
115.636	153.586
125.68	123.723
173.362	92.6259
87.8491	116.974
89.7243	107.622
150.022	140.247
161.336	128.332
83.417	82.8788
89.4889	102.027
139.703	112.18
94.6121	131.439
104.979	104.348
120.299	111.05
143.17	84.884
86.0635	111.498
137.768	171.453
185.045	111.894
103.269	123.155
160.189	90.08
170.889	202.733
184.636	100.714
123.811	112.253
79.7343	105.357
90.9241	112.674
94.1293	111.789
65.6164	114.038
97.7837	88.6395
78.7664	86.6948
141.354	137.469
145.513	110.36
87.1589	148.006
157.021	122.731
49.6058	116.002
130.12	123.003
110.309	84.3721
197.278	130.608
123.896	83.576
132.58	113.779
72.5569	104.277
140.064	122.406
101.669	86.6282
108.662	148.868
87.5373	94.5059
149.903	134.58
78.7744	187.572
85.6641	99.8719
92.2684	148.325
96.2363	153.604
115.738	166.91
146.23	143.009
107.033	137.092
114.811	113.028
118.701	81.7694
77.8184	100.599
93.9637	129.86
96.6165	140.122
154.998	111.584
98.5957	65.2034
126.524	104.837
143.663	101.357
148.742	100.086
166.511	168.037
73.139	80.6023
135.504	119.519
73.4374	103.451
126.374	92.4985
83.4335	109.865
96.0771	108.406
116.677	117.093
72.0457	130.914
113.746	99.6444
107.994	105.249
85.8469	171.363
63.041	127.428
129.469	97.2738
120.585	97.6219
101.966	87.5539
99.4956	131.356
114.542	123.011
88.5756	161.686
126.582	119.684
81.6953	119.898
164.528	97.6753
104.401	111.123
201.666	77.9376
172.912	117.757
79.6649	121.599
174.869	118.093
136.604	188.981
121.659	155.513
136.572	128.195
135.802	111.473
88.8027	108.856
105.597	64.5643
124.732	124.137
73.0045	90.4318
108.913	75.9778
101.907	83.2538
88.4695	127.42
151.456	171.963
108.246	119.833
169.398	110.366
133.516	106.783
86.7544	150.357
89.018	122.834
103.463	120.97
135.284	139.341
114.325	117.459
70.4058	83.8359
133.512	228.025
100.357	113.295
74.3749	110.708
197.782	114.852
99.9613	105.362
111.715	87.4405
115.145	61.9466
138.959	101.203
125.317	105.54
104.885	87.8092
103.833	86.2376
132.76	101.445
105.795	117.578
102.42	78.9899
56.2283	135.497
147.93	135.62
155.203	123.936
89.6451	144.678
99.8023	104.848
97.7907	91.157
110.375	112.889
119.005	91.566
131.605	78.4098
91.8781	86.2981
113.464	110.575
78.0645	70.9284
76.8495	89.616
118.292	99.0956
150.02	74.4305
118.812	122.733
82.7936	93.577
117.58	105.699
112.7	108.106
68.0485	138.104
104.673	154.1
92.5642	124.403
138.234	95.8678
96.7799	85.4842
86.6898	142.003
126.276	68.4136
79.5688	94.0946
180.728	101.125
136.793	109.445
83.7274	112.202
76.839	86.197
138.307	143.783
81.7963	100.168
96.5725	73.187
101.913	134.999
122.14	118.911
115.994	156.769
106.408	149.798
133.6	92.7136
129.284	108.771
150.744	68.5847
137.889	94.0211
70.9769	114.443
102.917	114.254
111.748	117.282
140.164	118.027
201.029	125.793
123.177	133.929
112.801	79.6969
97.9245	128.244
102.583	107.886
78.0015	79.3589
104.47	119.088
126.831	91.5655
100.409	79.029
123.816	78.3728
117.712	85.0149
93.3842	137.878
107.867	122.288
70.1403	161.238
101.244	86.9702
95.0975	108.505
138.078	82.3713
141.932	60.795
170.919	100.246
131.55	133.662
124.285	83.2164
67.3311	78.502
133.434	76.1911
110.908	109.19
114.975	103.221
116.396	81.4356
88.2724	82.8276
99.3681	91.8984
69.0067	94.6818
107.513	136.334
101.786	161.75
65.5661	132.62
95.7259	81.315
109.721	171.385
74.9433	92.7798
117.001	134.589
117.103	132.298
75.226	174.866
106.675	107.494
122.414	166.442
58.4386	66.5034
121.31	131.832
107.008	171.231
72.6948	85.5014
119.577	76.9194
69.7628	128.759
96.0474	67.2032
126.496	67.2967
87.388	113.718
111.509	136.232
114.829	92.3963
107.631	96.9866
125.751	87.6417
107.333	123.401
124.721	82.4768
155.465	92.2531
101.263	88.3107
57.3172	88.4773
103.467	160.965
99.7966	112.316
96.6903	102.755
169.078	115.039
135.22	113.012
146.44	132.528
133.845	78.6817
158.457	93.3307
92.7429	91.9647
133.382	118.825
85.8247	126.25
141.301	111.508
78.1102	80.6194
66.7235	83.7997
89.8598	77.4278
68.2049	103.256
96.0107	120.194
157.024	95.8009
79.6216	74.0083
91.9567	75.1705
124.734	81.4499
126.683	85.5861
160.717	83.3493
130.72	125.659
145.609	98.9793
84.0111	152.138
118.013	98.0538
94.9686	116.109
114.905	88.5633
71.3508	130.622
83.0895	117.202
110.747	102.328
122.963	94.8533
92.966	138.756
77.6726	90.9786
131.318	149.449
93.1673	136.974
98.1721	85.1788
101.368	84.8536
96.3238	119.061
109.67	78.3035
88.2541	129.131
219.499	171.915
96.3155	109.175
135.12	74.487
148.519	102.381
90.6454	109.647
91.728	75.7272
102.092	94.502
122.316	76.8185
99.2236	130.477
86.7762	96.8155
106.783	80.5179
90.2528	84.9077
85.2205	97.6516
108.256	166.563
145.664	49.6658
93.2674	95.5964
89.9336	117.802
124.358	104.87
165.191	129.694
109.027	95.3769
140.362	123.146
130.37	89.617
137.132	142.191
94.4116	111.414
104.69	104.157
141.599	84.757
109.886	147.627
130.075	177.429
124.929	121.865
90.5477	136.624
130.864	111.064
102.707	88.5357
151.161	77.3719
114.23	116.443
115.812	85.8429
164.464	124.438
137.527	72.522
71.1492	98.5611
118.543	123.725
69.173	102.672
113.912	113.363
125.787	96.2089
130.029	122.019
112.972	97.1622
92.7192	102.052
130.036	85.9572
109.221	93.7321
73.4225	104.751
88.3399	85.572
91.9097	106.165
123.135	104.123
129.977	129.606
155.808	131.354
73.3791	139.771
146.463	114.542
170.856	133.664
125.84	102.283
95.9703	100.672
82.1513	111.614
93.702	106.423
104.065	80.4931
77.1011	107.336
102.158	126.992
131.149	86.6485
129.747	114.28
121.07	112.795
63.1892	157.28
120.549	121.617
114.951	164.731
137.203	102.971
109.687	106.781
102.895	86.7803
129.136	126.687
146.605	179.451
86.2766	120.821
138.892	145.649
74.9244	130.691
100.539	81.0045
105.651	128.971
106.628	78.6912
71.189	100.919
154.711	143.976
183.256	145.753
87.7379	114.19
88.1959	56.674
95.1791	99.1912
110.779	88.1578
111.536	115.522
97.185	95.4767
103.842	193.8
71.6207	118.313
109.413	90.752
84.6943	70.9334
105.868	66.4444
99.3616	106.95
134.081	100.044
100.848	144.84
94.711	156.742
92.6695	107.153
87.7261	104.127
123.037	61.855
116.813	81.0941
98.0226	109.128
81.3431	92.3814
89.3257	111.803
65.1101	63.2067
158.779	93.129
96.7829	68.5033
148.421	117.912
71.8711	83.4213
125.103	118.004
69.1881	152.372
145.481	72.6829
90.2927	129.727
131.328	149.889
83.9034	79.8946
102.642	145.156
106.363	154.462
175.865	103.956
153.775	70.0256
80.4086	96.7703
97.184	173.021
104.374	86.452
101.979	119.498
85.8281	89.4184
155.803	88.8275
112.77	96.8854
143.596	92.8983
120.167	70.7987
107.751	80.2944
102.061	143.813
96.1985	105.209
106.416	131.669
120.505	132.489
107.746	95.3631
108.763	132.851
112.729	123.902
101.929	116.392
72.7503	93.4792
172.371	86.4226
113.731	114.334
147.113	161.457
109.978	136.275
94.1711	152.901
148.837	120.761
104.264	127.639
79.1484	127.8
127.552	107.595
132.479	136.382
64.9316	85.9485
119.843	224.685
91.4905	140.519
164.374	119.027
161.59	113.406
66.1529	163.202
95.9404	110.04
132.351	94.974
114.113	107.326
81.0728	155.185
92.4705	95.4185
119.632	55.9392
107.712	71.9627
69.4169	78.6315
86.3215	83.667
94.134	87.6153
114.275	124.508
106.266	72.6009
150.388	119.21
78.373	117.843
111.989	66.6825
125.682	120.712
118.022	117.224
139.946	86.2488
70.3147	141.975
115.518	101.755
125.519	143.294
132.275	122.652
113.988	153.88
86.1536	107.272
165.608	74.2744
120.596	94.0296
137.999	76.7678
121.845	122.247
119.963	111.281
154.576	96.8727
105.413	114.12
91.6203	77.7338
104.074	70.4903
99.7402	76.2194
83.8512	131.552
130.414	96.5262
253.883	145.78
111.246	122.208
123.727	126.434
72.073	148.659
165.094	132.603
129.002	79.7041
163.882	124.302
79.8529	166.656
111.116	80.5487
88.5609	75.1859
101.761	130.962
